ddn_6_indel,ddn_W20!,ddn_G34E__Rv3249c_G206S,ddn_G34R,ddn_P45L,ddn_L49P,ddn_Y65S,ddn_W88!,ddn_91_indel,ddn_W139!,ddn_362_indel,fbiA_g-75c,fbiA_S35A,fbiA_G71G,fbiA_H183Q,fbiA_S184T,fbiA_G248G,fbiA_R321S,fbiC_A594S,Rv3249c_A17A,LINEAGE,SITEID,UNIQUEID,PLATEDESIGN,LOG2MIC,UPLOG2MIC,cluster12,cluster25,cluster50,cluster100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB33024.lab.1973.iso.1,UKMYC6,-9.97,-6.97,4679,2339,2339,2339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SCH8524149.lab.YA00131605.iso.1,UKMYC6,-6.97,-6.06,1460,2921,2921,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0200.lab.TAN-132.iso.1,UKMYC5,-9.97,-6.06,4194,4194,4194,4194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.00862.lab.714505.iso.1,UKMYC5,-9.97,-6.06,10064,5031,5031,83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.01231.lab.721723.iso.1,UKMYC5,-6.06,-5.06,7342,7342,145,228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,site.04.subj.00423.lab.704067.iso.1,UKMYC5,-9.97,-6.06,9823,4911,4911,4911
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.23TB03-315.lab.2241.iso.1,UKMYC6,-9.97,-6.97,3036,3036,6074,133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-93460032.lab.IML-01957.iso.1,UKMYC6,-6.97,-6.06,8386,467,862,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0493.lab.MOP-003.iso.1,UKMYC5,-9.97,-6.06,1200,457,497,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00023169.lab.YA00023169.iso.1,UKMYC5,-9.97,-6.06,5100,94,1627,1042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.CA-1503.lab.CO-00083-19.iso.1,UKMYC6,-6.97,-6.06,10876,463,1312,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00515.lab.627985.iso.1,UKMYC5,-5.06,-4.06,3811,3811,1905,1905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.06TB_0428.lab.06MIL1019.iso.1,UKMYC5,-6.06,-5.06,7229,30,211,291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00567.lab.705768.iso.1,UKMYC5,-9.97,-6.06,7884,7884,86,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2348.lab.FN-00239-16.iso.1,UKMYC6,-9.97,-6.97,1207,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0463.lab.TAN-471.iso.1,UKMYC5,-9.97,-6.06,449,900,739,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.CA-0974.lab.CO-15689-18.iso.1,UKMYC6,-6.97,-6.06,8686,8686,1312,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-93110012.lab.IML-01857.iso.1,UKMYC6,-9.97,-6.97,7350,7350,762,1028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.23TB03-111.lab.2079.iso.1,UKMYC6,-9.97,-6.97,4076,4076,564,459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0008.lab.TAN-016.iso.1,UKMYC5,-9.97,-6.06,5625,5625,5625,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.02TB2610.lab.26104.iso.1,UKMYC5,-9.97,-6.06,4041,4041,2020,2020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.GB-83220131.lab.83220131.iso.1,UKMYC6,-9.97,-6.97,514,2062,54,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1494.lab.CO-00386-19.iso.1,UKMYC6,-6.97,-6.06,2397,897,853,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00880.lab.714678.iso.1,UKMYC5,-6.06,-5.06,622,2124,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1029.lab.19534.iso.1,UKMYC6,-9.97,-6.97,5168,710,380,560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-93130006.lab.IML-01958.iso.1,UKMYC6,-9.97,-6.97,9517,467,862,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,site.06.subj.06TB_0205.lab.06MIL0666.iso.1,UKMYC5,-9.97,-6.06,5290,5290,5290,422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00031672.lab.YA00031672.iso.1,UKMYC5,-9.97,-6.06,280,543,474,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-84510019.lab.IML-01818.iso.1,UKMYC6,-9.97,-6.97,5819,5819,5819,283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0671.lab.06MIL1609.iso.1,UKMYC6,-6.97,-6.06,4023,4023,2011,4024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB2341.lab.26105.iso.1,UKMYC5,-9.97,-6.06,1104,8825,7005,4971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-82420075.lab.82420075.iso.1,UKMYC6,-9.97,-6.97,929,929,464,930
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2569.lab.25902.iso.1,UKMYC5,-9.97,-6.06,10024,72,583,788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0654.lab.MOP-229.iso.1,UKMYC5,-9.97,-6.06,867,892,319,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00791.lab.708854.iso.1,UKMYC5,-9.97,-6.06,2322,494,591,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00050840.lab.YA00050840.iso.1,UKMYC5,-9.97,-6.06,2046,8190,825,374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA01656173.lab.YA00131219.iso.1,UKMYC6,-6.06,-5.06,4132,4132,220,884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.DTU-080.lab.2183.iso.1,UKMYC5,-9.97,-6.06,1397,1397,1397,492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0296.lab.TAN-695.iso.1,UKMYC5,-9.97,-6.06,5668,5668,171,310
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.10955.lab.IML-01048.iso.1,UKMYC6,-9.97,-6.97,7178,2054,2054,2054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.SGD_0069-14.lab.06MIL0367.iso.1,UKMYC5,-9.97,-6.06,1343,888,405,811
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0188.lab.CO-07902-18.iso.1,UKMYC6,-9.97,-6.97,2397,897,853,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.10244.lab.IML-01035.iso.1,UKMYC6,-9.97,-6.97,10419,5209,5209,2604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00803.lab.715739.iso.1,UKMYC5,-5.06,-4.06,6890,6890,6890,983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.SSM_0125-14.lab.06MIL0160.iso.1,UKMYC5,-9.97,-6.06,4938,4938,4938,4938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01432.lab.724551.iso.1,UKMYC5,-9.97,-6.06,440,1035,591,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-82940003.lab.82940003.iso.1,UKMYC6,-9.97,-6.97,5944,5944,5944,862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.DJB16.lab.06MIL1510.iso.1,UKMYC6,-9.97,-6.97,1891,3783,391,301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.3823.lab.3823.iso.1,UKMYC6,-6.97,-6.06,1228,1084,554,1110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-93430132.lab.IML-01865.iso.1,UKMYC6,-9.97,-6.97,5503,5503,5503,2751
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.05TB41008.lab.1806.iso.1,UKMYC5,-9.97,-6.06,3679,3679,919,1064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSRO-0920.lab.SRO-702.iso.1,UKMYC5,-9.97,-6.06,7141,7141,184,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00038951.lab.YA00038951.iso.1,UKMYC5,-9.97,-6.06,1487,2976,2976,743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0301.lab.2014235099.iso.1,UKMYC5,-9.97,-6.06,8803,8803,4401,4401
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1437.lab.20232.iso.1,UKMYC6,-9.97,-6.97,737,509,1414,489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00558.lab.706145.iso.1,UKMYC5,-9.97,-6.06,328,959,591,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.24TB-086.lab.2307.iso.1,UKMYC6,-9.97,-6.97,4204,1102,1102,1102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.24TB00-035.lab.2325.iso.1,UKMYC6,-9.97,-6.97,3566,3566,107,826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.SSM_0116-14.lab.06MIL0133.iso.1,UKMYC5,-9.97,-6.06,201,287,576,576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0447.lab.TAN-268.iso.1,UKMYC5,-9.97,-6.06,3073,3073,3073,1536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1144.lab.2014185081.iso.1,UKMYC5,-9.97,-6.06,9947,4973,4973,2486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0006.lab.TAN-011.iso.1,UKMYC5,-9.97,-6.06,6346,6346,6346,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PSLM-0837.lab.SLM-103.iso.1,UKMYC5,-9.97,-6.06,5602,5602,5602,618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00034037.lab.YA00034037.iso.1,UKMYC5,-9.97,-6.06,3468,6938,6938,143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.PK00679063.lab.PK00679063.iso.1,UKMYC5,-5.06,-4.06,5992,5992,5992,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PTAN-0185.lab.TAN-545.iso.1,UKMYC5,-9.97,-6.06,158,835,302,1211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00046963.lab.YA00046963.iso.1,UKMYC5,-9.97,-6.06,1257,543,474,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SA00684986.lab.YA00135481.iso.1,UKMYC6,-6.97,-6.06,2084,4169,2084,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.DTU-073.lab.2188.iso.1,UKMYC5,-9.97,-6.06,1801,1801,900,1801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB00-016.lab.2394.iso.1,UKMYC5,-9.97,-6.06,363,938,7,1148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0329.lab.2015235156.iso.1,UKMYC5,-9.97,-6.06,5862,5862,5862,597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00067921.lab.YA00067921.iso.1,UKMYC5,-9.97,-6.06,1814,1814,362,102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00011220.lab.YA00011220.iso.1,UKMYC5,-9.97,-6.06,504,1705,83,1186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2168.lab.FN-00378-16.iso.1,UKMYC6,-9.97,-6.97,1258,762,1519,2190
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0787.lab.2013241439.iso.1,UKMYC5,-5.06,-4.06,752,3011,3011,1505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0201.lab.CO-09120-18.iso.1,UKMYC6,-9.97,-6.97,190,403,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0968.lab.22A208.iso.1,UKMYC5,-9.97,-6.06,10555,5277,5277,2638
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2257.lab.FN-00609-17.iso.1,UKMYC6,-9.97,-6.97,289,487,396,978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,UKMYC5,-9.97,-6.06,124,1052,302,1211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2153.lab.FN-00117-16.iso.1,UKMYC6,-9.97,-6.97,8889,4444,4444,4444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00014266.lab.YA00014266.iso.1,UKMYC5,-9.97,-6.06,902,380,852,1705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.CA-0015.lab.CO-05352-18.iso.1,UKMYC6,-6.97,-6.06,309,110,1312,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB0187.lab.17490.iso.1,UKMYC6,-9.97,-6.97,1166,170,684,346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-1094.lab.LS-10969-18.iso.1,UKMYC6,-9.97,-6.97,4238,4238,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.DJB12.lab.06MIL1513.iso.1,UKMYC6,-9.97,-6.97,2727,681,681,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB0685.lab.19393.iso.1,UKMYC6,-9.97,-6.97,5366,8825,7005,4971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0650.lab.MOP-221.iso.1,UKMYC5,-9.97,-6.06,191,521,38,836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00426.lab.705358.iso.1,UKMYC5,-6.06,-5.06,515,547,196,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0133.lab.TAN-397.iso.1,UKMYC5,-9.97,-6.06,8134,8134,4066,4066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0245.lab.TAN-555.iso.1,UKMYC5,-9.97,-6.06,408,247,1700,1068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0147.lab.2013232118.iso.1,UKMYC5,-9.97,-6.06,10389,5194,5194,1017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0841.lab.SJ-07747-18.iso.1,UKMYC6,-6.97,-6.06,1362,109,124,468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LR-3088.lab.CR-01418-16.iso.1,UKMYC6,-6.97,-6.06,9995,1052,302,1211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.05TB32007.lab.1794.iso.1,UKMYC6,-9.97,-6.97,1832,5,1581,790
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB-064.lab.2201.iso.1,UKMYC6,-6.97,-6.06,1481,480,961,157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00128281.lab.YA00128281.iso.1,UKMYC6,-9.97,-6.97,73,41,116,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00038879.lab.YA00038879.iso.1,UKMYC5,-9.97,-6.06,228,102,474,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0867.lab.MA-02597-18.iso.1,UKMYC6,-9.97,-6.97,10881,5440,5440,1246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSRO-0918.lab.SRO-453.iso.1,UKMYC5,-9.97,-6.06,574,457,497,221
